GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,BCV001,BCV002,BCV003,BCV004,BCV005,BCV006,BCV007,BCV008,BCV009,BCV010,BCV011,BCV012,BCV013,BCV014,BCV015,BCV016,BCV017,BCV018,BCV019,BCV020,BCV021,BCV022,BCV023,BCV024,BCV025,BCV026,BCV027,BCV028,BCV029,BCV030,BCV031,BCV032,BCV033,BCV034,BCV035,BCV036,BCV037,BCV038,BCV039,BCV040,BCV041,BCV042,BCV043,BCV044,BCV045,BCV046,BCV047,BCV048,BCV049,BCV050,BCV051,BCV052,BCV053,BCV054,BCV055,BCV056,BCV057,BCV058,BCV059,BCV060,BCV061,BCV062,BCV063,BCV064,BCV065,BCV066,BCV067,BCV068,BCV069,BCV070,BCV071,BCV072,BCV073,BCV074,BCV075,BCV076,BCV077,BCV078,BCV079,BCV080,BCV081,BCV082,BCW001
"G2700450","1926","Minnesota","270","Fillmore","0450","Fillmore","33","450",0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7785,1213,893,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,452,0,309,0,0,0,2474,0,0,0,0,0,0,0,0,0,100,0,0,15464
"G2700470","1926","Minnesota","270","Freeborn","0470","Freeborn","33","470",0,0,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,475,0,0,5794,882,75,0,0,0,0,0,0,863,0,0,0,0,0,0,0,0,0,478,0,149,0,0,0,1287,0,0,0,0,0,0,0,0,0,1073,0,0,13543
"G2700490","1926","Minnesota","270","Goodhue","0490","Goodhue","33","490",0,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,85,65,0,0,0,0,0,0,0,3814,0,0,290,2699,525,6548,0,823,0,0,0,0,0,0,1182,0,0,0,0,0,0,0,0,0,262,0,746,0,0,0,2562,0,97,0,0,0,0,0,0,0,62,0,0,21958
"G2700510","1926","Minnesota","270","Grant","0510","Grant","33","510",0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,830,0,0,0,0,431,2975,0,362,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,200,0,74,0,0,0,0,0,0,0,0,0,0,5486
"G2700530","1926","Minnesota","270","Hennepin","0530","Hennepin","33","530",0,0,0,44700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8927,0,0,0,0,436,530,0,0,0,0,0,0,0,10923,0,0,125,2126,4156,12173,2095,4642,0,0,0,0,0,0,14747,0,0,0,0,0,0,0,0,0,9109,0,8088,0,0,0,66727,0,3772,0,0,0,0,0,0,0,10099,0,0,203375
"G2700550","1926","Minnesota","270","Houston","0550","Houston","33","550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,647,0,0,0,0,0,0,0,0,0,0,0,883,0,4005,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,3010,0,76,0,0,0,0,0,0,0,94,0,0,9377
"G2700570","1926","Minnesota","270","Hubbard","0570","Hubbard","33","570",0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0,0,0,0,0,0,75,0,0,0,0,224,283,0,618,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,806,0,0,0,0,0,0,0,0,0,368,0,0,3003
"G2700590","1926","Minnesota","270","Isanti","0590","Isanti","33","590",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,0,0,41,0,0,11,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,1135,0,0,4850
"G2700610","1926","Minnesota","270","Itasca","0610","Itasca","33","610",0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,496,0,852,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,724,0,207,0,0,0,3372,0,0,0,0,0,0,0,0,0,39,0,0,6657
"G2700630","1926","Minnesota","270","Jackson","0630","Jackson","33","630",0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,51,0,0,0,0,7,1658,356,2401,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,289,0,35,0,0,0,2309,0,0,0,0,0,0,0,0,0,0,0,0,7966
"G2700650","1926","Minnesota","270","Kanabec","0650","Kanabec","33","650",0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,102,76,0,437,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,61,0,15,0,0,0,270,0,69,0,0,0,0,0,0,0,312,0,0,2361
"G2700670","1926","Minnesota","270","Kandiyohi","0670","Kandiyohi","33","670",0,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2938,0,0,0,0,2074,2700,220,459,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,658,0,259,0,0,0,545,0,441,0,0,0,0,0,0,0,415,0,0,12126
"G2700690","1926","Minnesota","270","Kittson","0690","Kittson","33","690",0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1730,0,0,0,0,160,717,0,45,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,127,0,127,0,0,0,175,0,80,0,0,0,0,0,0,0,99,0,0,3481
"G2700710","1926","Minnesota","270","Koochiching","0710","Koochiching","33","710",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,1074,0,318,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,35,0,141,0,0,0,1886,0,27,0,0,0,0,0,0,0,119,0,0,4136
"G2700730","1926","Minnesota","270","Lac Qui Parle","0730","Lac Qui Parle","33","730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,250,0,0,0,0,0,0,0,0,571,0,0,168,0,90,6226,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,1394,0,91,0,0,0,0,0,0,0,0,0,0,10044
"G2700750","1926","Minnesota","270","Lake","0750","Lake","33","750",0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,408,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,190,0,26,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,2090
"G2700770","1926","Minnesota","270","Lake Of The Woods","0770","Lake Of The Woods","33","770",0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,321,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592
"G2700790","1926","Minnesota","270","Le Sueur","0790","Le Sueur","33","790",0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,82,615,0,0,0,0,0,0,0,37,0,0,0,320,0,0,929,644,0,0,0,0,0,0,777,0,0,0,0,0,0,0,0,0,247,0,209,0,0,0,6558,0,0,0,0,0,0,0,0,0,78,0,0,10989
"G2700810","1926","Minnesota","270","Lincoln","0810","Lincoln","33","810",0,0,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,62,0,0,0,0,0,0,0,0,168,0,0,0,720,539,1381,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1937,0,0,0,0,0,0,0,0,0,129,0,0,6714
"G2700830","1926","Minnesota","270","Lyon","0830","Lyon","33","830",0,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,146,0,0,0,0,0,0,0,0,176,0,0,190,591,204,2291,0,0,0,0,0,0,0,0,868,0,0,0,0,0,0,0,0,0,565,0,58,0,0,0,4545,0,0,0,0,0,0,0,0,0,89,0,0,10772
"G2700850","1926","Minnesota","270","McLeod","0850","Mcleod","33","850",0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,334,745,0,0,0,0,0,0,0,0,0,0,1319,2444,0,121,0,3217,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,18,0,42,0,0,0,5242,0,0,0,0,0,0,0,0,0,84,0,0,15666
"G2700870","1926","Minnesota","270","Mahnomen","0870","Mahnomen","33","870",0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,319,0,179,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,2395,0,0,0,0,0,0,0,0,0,0,0,0,3535
"G2700890","1926","Minnesota","270","Marshall","0890","Marshall","33","890",0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,172,824,2502,0,405,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,2315,0,251,0,0,0,0,0,0,0,223,0,0,8331
"G2700910","1926","Minnesota","270","Martin","0910","Martin","33","910",0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,145,935,0,0,0,0,0,0,0,693,0,0,0,0,0,824,753,3742,0,0,0,0,0,0,1206,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,1662,0,268,0,0,0,0,0,0,0,213,0,0,11896
"G2700930","1926","Minnesota","270","Meeker","0930","Meeker","33","930",0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,2349,0,0,194,1020,0,608,0,204,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,239,0,566,0,0,0,2493,0,309,0,0,0,0,0,0,0,163,0,0,9201
"G2700950","1926","Minnesota","270","Mille Lacs","0950","Mille Lacs","33","950",0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,1331,0,0,258,0,103,461,0,435,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,43,0,28,0,0,0,1110,0,132,0,0,0,0,0,0,0,272,0,0,5287
"G2700970","1926","Minnesota","270","Morrison","0970","Morrison","33","970",0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,147,0,0,0,0,0,0,0,871,0,0,0,0,65,165,149,1087,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,70,0,205,0,0,0,11439,0,102,0,0,0,0,0,0,0,134,0,0,15783
"G2700990","1926","Minnesota","270","Mower","0990","Mower","33","990",0,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,54,0,4818,190,1018,0,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,396,0,280,0,0,0,3566,0,0,0,0,0,0,0,0,0,905,0,0,13954
"G2701010","1926","Minnesota","270","Murray","1010","Murray","33","1010",0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,620,0,0,0,0,0,1739,808,710,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,445,0,30,0,0,0,3089,0,6,0,0,0,0,0,0,0,82,0,0,8226
"G2701030","1926","Minnesota","270","Nicollet","1030","Nicollet","33","1030",0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,30,24,0,0,0,0,0,0,0,3023,0,0,171,1592,0,98,0,555,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,160,0,99,0,0,0,3023,0,0,0,0,0,0,0,0,0,0,0,0,9728
"G2701050","1926","Minnesota","270","Nobles","1050","Nobles","33","1050",0,0,0,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,110,0,0,0,0,0,0,0,0,552,0,0,166,0,140,103,0,933,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0,0,1154,0,37,0,0,0,3939,0,90,0,0,0,0,0,0,0,394,0,0,10114
"G2701070","1926","Minnesota","270","Norman","1070","Norman","33","1070",0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,6329,240,480,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,7901
"G2701090","1926","Minnesota","270","Olmsted","1090","Olmsted","33","1090",0,0,0,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,133,626,0,0,0,0,0,0,0,0,0,0,122,421,342,1003,0,1718,0,0,0,0,0,0,1649,0,0,0,0,0,0,0,0,0,265,0,819,0,0,0,4146,0,0,0,0,0,0,0,0,0,430,0,0,13599
"G2701110","1926","Minnesota","270","Otter Tail","1110","Otter Tail","33","1110",0,0,0,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,166,494,0,0,0,0,0,0,0,1676,0,0,70,0,2050,7748,0,5082,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,146,0,176,0,0,0,4608,0,54,0,0,0,0,0,0,0,568,0,0,26270
"G2701130","1926","Minnesota","270","Pennington","1130","Pennington","33","1130",0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,271,2194,0,370,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,156,0,10,0,0,0,787,0,104,0,0,0,0,0,0,0,16,0,0,4462
"G2701150","1926","Minnesota","270","Pine","1150","Pine","33","1150",0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0,0,0,0,165,426,0,917,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,337,0,133,0,0,0,2906,0,32,0,0,0,0,0,0,0,158,0,0,7628
"G2701170","1926","Minnesota","270","Pipestone","1170","Pipestone","33","1170",0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,1146,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,621,0,65,0,0,0,1464,0,0,0,0,0,0,0,0,0,84,0,0,6124
"G2701190","1926","Minnesota","270","Polk","1190","Polk","33","1190",0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,142,0,1423,10014,0,1155,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,718,0,150,0,0,0,5133,0,90,0,0,0,0,0,0,0,118,0,0,21201
"G2701210","1926","Minnesota","270","Pope","1210","Pope","33","1210",0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,373,4957,108,210,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,14,0,55,0,0,0,1033,0,94,0,0,0,0,0,0,0,0,0,0,7844
"G2701230","1926","Minnesota","270","Ramsey","1230","Ramsey","33","1230",0,0,0,23263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,0,0,0,0,635,1080,0,0,0,0,0,0,0,7167,0,0,1816,5808,75,2375,1604,5961,0,0,0,0,0,0,6779,0,0,0,0,0,0,0,0,0,7035,0,7228,0,0,0,81172,0,1085,0,0,0,0,0,0,0,3711,0,0,159670
"G2701250","1926","Minnesota","270","Red Lake","1250","Red Lake","33","1250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,3357,0,0,0,0,0,0,0,0,0,0,0,0,4446
"G2701270","1926","Minnesota","270","Redwood","1270","Redwood","33","1270",0,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,420,20,0,0,0,0,0,0,0,534,0,0,1232,2141,704,842,0,400,0,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,0,835,0,125,0,0,0,3531,0,0,0,0,0,0,0,0,0,0,0,0,13545
"G2701290","1926","Minnesota","270","Renville","1290","Renville","33","1290",0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,33,0,0,0,0,0,0,0,946,0,0,1134,2099,150,2902,0,0,0,0,0,0,0,0,1841,0,0,0,0,0,0,0,0,0,98,0,41,0,0,0,4913,0,90,0,0,0,0,0,0,0,0,0,0,15431
"G2701310","1926","Minnesota","270","Rice","1310","Rice","33","1310",0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,0,0,0,0,355,488,0,0,0,0,0,0,0,76,0,0,0,0,219,2719,0,2477,0,0,0,0,0,0,1791,0,0,0,0,0,0,0,0,0,0,0,1243,0,0,0,8884,0,0,0,0,0,0,0,0,0,341,0,0,20482
"G2701330","1926","Minnesota","270","Rock","1330","Rock","33","1330",0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,308,1902,0,673,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,338,0,50,0,0,0,433,0,0,0,0,0,0,0,0,0,147,0,0,4475
"G2701350","1926","Minnesota","270","Roseau","1350","Roseau","33","1350",0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,761,1610,0,216,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,929,0,35,0,0,0,0,0,0,0,22,0,0,4313
"G2701370","1926","Minnesota","270","St Louis","1370","St Louis","33","1370",0,0,0,16401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,0,78,342,0,0,0,0,0,0,0,6495,0,0,660,0,277,4965,0,1553,0,0,0,0,0,0,6597,0,0,0,0,0,0,0,0,0,5164,0,2633,0,0,0,44172,0,716,0,0,0,0,0,0,0,1931,0,0,92997
"G2701390","1926","Minnesota","270","Scott","1390","Scott","33","1390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,869,0,0,0,441,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,186,0,14,0,0,0,9149,0,0,0,0,0,0,0,0,0,40,0,0,11789
"G2701410","1926","Minnesota","270","Sherburne","1410","Sherburne","33","1410",0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,110,353,0,210,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,909,0,0,0,0,0,0,0,0,0,49,0,0,2754
"G2701430","1926","Minnesota","270","Sibley","1430","Sibley","33","1430",0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,112,600,0,0,0,0,0,0,0,937,0,0,1552,1816,0,100,0,2508,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,1602,0,40,0,0,0,0,0,0,0,74,0,0,10019
"G2701450","1926","Minnesota","270","Stearns","1450","Stearns","33","1450",0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,732,328,0,0,0,0,0,0,0,0,0,0,0,0,0,2102,248,2173,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0,551,0,605,0,0,0,38770,0,0,0,0,0,0,0,0,0,191,0,0,47356
"G2701470","1926","Minnesota","270","Steele","1470","Steele","33","1470",0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,196,1513,1146,676,0,0,0,0,0,0,519,0,0,0,0,0,0,0,0,0,116,0,140,0,0,0,3112,0,35,0,0,0,0,0,0,0,478,0,0,9256
"G2701490","1926","Minnesota","270","Stevens","1490","Stevens","33","1490",0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,545,223,499,738,0,241,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1682,0,0,0,0,0,0,0,0,0,0,0,0,4718
"G2701510","1926","Minnesota","270","Swift","1510","Swift","33","1510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,76,0,0,0,0,0,0,0,0,415,0,0,350,0,0,3122,0,1279,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,63,0,220,0,0,0,2359,0,185,0,0,0,0,0,0,0,102,0,0,8813
"G2701530","1926","Minnesota","270","Todd","1530","Todd","33","1530",0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,402,0,0,0,0,0,0,0,321,0,0,0,0,394,830,0,1888,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,119,0,353,0,0,0,5346,0,0,0,0,0,0,0,0,0,182,0,0,11796
"G2701550","1926","Minnesota","270","Traverse","1550","Traverse","33","1550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,32,0,0,0,0,0,0,0,0,420,0,0,0,343,0,130,0,1106,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,269,0,37,0,0,0,1799,0,70,0,0,0,0,0,0,0,0,0,0,4454
"G2701570","1926","Minnesota","270","Wabasha","1570","Wabasha","33","1570",0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,65,147,0,0,0,0,0,0,0,308,0,0,0,1556,0,0,0,1140,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,4998,0,0,0,0,0,0,0,0,0,68,0,0,10577
"G2701590","1926","Minnesota","270","Wadena","1590","Wadena","33","1590",0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,29,110,0,0,0,0,0,0,0,318,0,0,0,0,106,65,0,859,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,1474,0,23,0,0,0,0,0,0,0,0,0,0,4846
"G2701610","1926","Minnesota","270","Waseca","1610","Waseca","33","1610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,214,85,0,0,0,0,0,0,0,178,0,0,98,257,0,1443,820,2109,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,2729,0,103,0,0,0,0,0,0,0,0,0,0,9201
"G2701630","1926","Minnesota","270","Washington","1630","Washington","33","1630",0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,463,0,0,0,0,0,0,0,3228,0,0,727,1286,0,255,0,455,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,552,0,577,0,0,0,3638,0,84,0,0,0,0,0,0,0,137,0,0,12838
"G2701650","1926","Minnesota","270","Watonwan","1650","Watonwan","33","1650",0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1535,0,0,0,743,225,1822,0,1265,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,331,0,41,0,0,0,1295,0,0,0,0,0,0,0,0,0,0,0,0,8310
"G2701670","1926","Minnesota","270","Wilkin","1670","Wilkin","33","1670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,7,0,0,0,0,0,0,0,0,136,0,0,0,0,126,639,0,828,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,738,0,80,0,0,0,0,0,0,0,219,0,0,3107
"G2701690","1926","Minnesota","270","Winona","1690","Winona","33","1690",0,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,129,158,0,0,0,0,0,0,0,0,0,0,0,4759,0,468,0,891,0,0,0,0,0,0,1363,0,0,0,0,0,0,0,0,0,438,0,565,0,0,0,12836,0,0,0,0,0,0,0,0,0,224,0,0,23331
"G2701710","1926","Minnesota","270","Wright","1710","Wright","33","1710",0,0,0,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,114,217,0,0,0,0,0,0,0,2496,0,0,435,1193,0,0,0,1681,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,378,0,75,0,0,0,6927,0,264,0,0,0,0,0,0,0,130,0,0,16735
"G2701730","1926","Minnesota","270","Yellow Medicine","1730","Yellow Medicine","33","1730",0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,428,1076,0,5520,0,830,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,1302,0,0,0,0,0,0,0,0,0,134,0,0,10461
