GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,BTV001,BTV002,BTV003,BTV004,BTV005,BTV006,BTV007,BTV008,BTV009,BTV010,BTV011,BTV012,BTV013,BTV014,BTV015,BTV016,BTV017,BTV018,BTV019,BTV020,BTV021,BTV022,BTV023,BTV024,BTV025,BTV026,BTV027,BTV028,BTV029,BTV030,BTV031,BTV032,BTV033,BTV034,BTV035,BTV036,BTV037,BTV038,BTV039,BTV040,BTV041,BTV042,BTV043,BTV044,BTV045,BTV046,BTV047,BTV048,BTV049,BTV050,BTV051,BTV052,BTV053,BTV054,BTV055,BTV056,BTV057,BTV058,BTV059,BTV060,BTV061,BTV062,BTV063,BTV064,BTV065,BTV066,BTV067,BTV068,BTV069,BTV070,BTV071,BTV072,BTV073,BTV074,BTW001
"G3300150","1936","New Hampshire","330","Rockingham","0150","Rockingham","4","150",0,0,882,0,0,0,0,0,0,0,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640,0,0,0,0,0,0,0,0,620,0,0,80,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,0,0,0,0,0,0,0,1333,0,0,10610,0,0,166,0,372,0,21869
"G3300170","1936","New Hampshire","330","Strafford","0170","Strafford","4","170",0,0,637,0,0,0,0,0,0,0,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,0,0,0,0,0,0,0,0,188,0,0,893,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,0,0,0,0,0,0,715,0,0,16251,0,0,0,0,52,0,23062
"G3300190","1936","New Hampshire","330","Sullivan","0190","Sullivan","4","190",0,0,350,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,730,0,0,6171,0,0,207,0,192,0,10510
"G3400010","1936","New Jersey","340","Atlantic","0010","Atlantic","12","10",0,0,3366,0,0,0,0,0,0,1844,1253,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,75,13960,0,0,0,0,0,0,0,0,0,0,0,1590,0,831,376,0,5118,0,0,0,0,0,1764,0,1667,0,0,29209,0,0,0,0,0,0,61661
"G3400030","1936","New Jersey","340","Bergen","0030","Bergen","12","30",0,0,4143,0,0,0,0,0,0,1312,2804,0,0,0,0,0,0,0,0,0,861,0,0,0,0,0,1968,0,0,990,0,0,0,0,0,0,0,0,0,4807,0,0,0,0,0,0,0,0,5102,0,0,5110,0,170,1182,0,4867,0,0,0,0,0,9598,0,13866,1665,8590,128257,0,0,0,0,0,0,195292
"G3400050","1936","New Jersey","340","Burlington","0050","Burlington","12","50",0,0,2900,0,0,0,0,0,0,1389,2942,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0,1137,0,1062,165,0,7079,0,0,0,0,0,2157,0,4663,0,0,13700,0,0,0,0,0,0,38274
"G3400070","1936","New Jersey","340","Camden","0070","Camden","12","70",0,0,5115,0,0,0,0,0,0,2814,6275,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9005,0,0,0,0,0,0,0,0,100,0,0,6988,0,1281,840,0,15568,0,0,0,0,0,5242,0,7511,0,0,53623,0,0,0,0,0,0,114625
"G3400090","1936","New Jersey","340","Cape May","0090","Cape May","12","90",0,0,316,0,0,0,0,0,0,1234,1200,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,0,0,0,0,0,0,0,0,0,0,0,349,0,658,0,0,2959,0,0,0,0,0,699,0,883,0,0,2779,0,0,0,0,0,0,13149
"G3400110","1936","New Jersey","340","Cumberland","0110","Cumberland","12","110",0,0,2086,0,0,0,0,0,0,253,2124,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,2260,0,0,0,0,0,0,0,0,159,0,0,462,0,752,86,0,7313,0,0,0,0,0,2814,0,770,0,0,10302,0,0,0,0,0,0,29579
"G3400130","1936","New Jersey","340","Essex","0130","Essex","12","130",0,0,10456,0,0,0,0,0,0,15085,10809,0,0,0,0,0,0,0,0,0,1503,0,0,0,0,0,9151,0,0,1068,0,0,0,0,0,0,0,0,2850,87420,0,0,0,0,0,0,0,0,1926,0,0,4447,0,2778,620,0,13664,0,0,0,0,0,33001,0,26672,0,5555,324065,0,0,0,0,0,0,551070
"G3400150","1936","New Jersey","340","Gloucester","0150","Gloucester","12","150",0,0,2137,0,0,0,0,0,0,1251,1585,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,962,0,570,125,0,7258,0,0,0,0,0,2366,0,1899,0,0,7956,0,0,0,0,0,0,26380
"G3400170","1936","New Jersey","340","Hudson","0170","Hudson","12","170",0,0,9114,0,0,0,0,0,0,5360,3765,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,1497,0,0,1054,0,0,0,0,0,0,0,0,1468,47580,0,0,0,0,0,0,0,0,3614,0,0,14046,0,700,892,0,5375,0,0,0,0,0,5730,0,13808,70,8034,405862,0,0,0,0,0,0,528381
"G3400190","1936","New Jersey","340","Hunterdon","0190","Hunterdon","12","190",0,0,251,0,0,0,0,0,0,53,910,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,428,0,26,0,0,3156,0,0,0,0,0,2306,0,259,0,1301,3222,0,0,0,0,0,0,12406
"G3400210","1936","New Jersey","340","Mercer","0210","Mercer","12","210",0,0,3753,0,0,0,0,0,0,2686,4275,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,23,0,0,71,0,0,0,0,0,0,0,0,100,9880,0,0,0,0,0,0,0,0,176,0,0,3375,0,1130,448,0,7157,0,0,0,0,0,10078,0,3900,0,0,63688,0,0,0,0,0,0,110847
"G3400230","1936","New Jersey","340","Middlesex","0230","Middlesex","12","230",0,0,6984,0,0,0,0,0,0,1382,2563,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,281,0,0,1130,0,0,0,0,0,0,0,0,564,12135,0,0,0,0,0,0,0,0,350,0,0,1384,0,295,192,0,4372,0,0,0,0,0,7150,0,4923,0,3636,78657,0,0,0,0,0,0,126083
"G3400250","1936","New Jersey","340","Monmouth","0250","Monmouth","12","250",0,0,1514,0,0,0,0,0,0,2110,3861,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,250,6695,0,0,0,0,0,0,0,0,0,0,0,810,0,770,1663,0,10587,0,0,0,0,0,4408,0,6248,0,1734,26640,0,0,0,0,0,0,67608
"G3400270","1936","New Jersey","340","Morris","0270","Morris","12","270",0,0,1381,0,0,0,0,0,0,839,969,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,1949,0,0,0,0,0,0,0,0,350,0,0,121,0,549,100,0,5267,0,0,0,0,0,7769,0,4990,0,1230,24447,0,0,0,0,0,0,50535
"G3400290","1936","New Jersey","340","Ocean","0290","Ocean","12","290",0,0,59,0,0,0,0,0,0,506,656,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,210,0,244,150,0,2470,0,0,0,0,0,1235,0,1145,0,0,2942,0,0,0,0,0,0,11478
"G3400310","1936","New Jersey","340","Passaic","0310","Passaic","12","310",0,0,5158,0,0,0,0,0,0,1700,3371,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,543,0,0,1564,0,0,0,0,0,0,0,0,1280,35025,0,0,0,0,0,0,0,0,1260,0,0,862,0,105,1038,0,2897,0,0,0,0,0,6938,0,7324,5909,7076,82470,0,0,0,0,0,0,164747
"G3400330","1936","New Jersey","340","Salem","0330","Salem","12","330",0,0,1583,0,0,0,0,0,0,424,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,206,0,625,0,0,4419,0,0,0,0,0,1349,0,306,0,0,2434,0,0,0,0,0,0,13671
"G3400350","1936","New Jersey","340","Somerset","0350","Somerset","12","350",0,0,2645,0,0,0,0,0,0,101,373,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,503,0,0,373,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,210,0,0,507,0,349,350,0,2101,0,0,0,0,0,2261,0,2014,0,4790,19778,0,0,0,0,0,0,37108
"G3400370","1936","New Jersey","340","Sussex","0370","Sussex","12","370",0,0,289,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,0,0,0,0,0,2037,0,868,0,72,1608,0,0,0,0,0,0,7373
"G3400390","1936","New Jersey","340","Union","0390","Union","12","390",0,0,4306,0,0,0,0,0,0,5490,3346,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,1114,0,0,650,0,0,0,0,0,0,0,0,0,20600,0,0,0,0,0,0,0,0,654,0,0,3964,0,1349,641,0,7281,0,0,0,0,0,14649,0,9776,0,1634,100646,0,0,0,0,0,0,176633
"G3400410","1936","New Jersey","340","Warren","0410","Warren","12","410",0,0,249,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,0,75,0,0,3767,0,0,0,0,0,4469,0,660,0,0,8681,0,0,0,0,0,0,20532
"G3500010","1936","New Mexico","350","Bernalillo","0010","Bernalillo","66","10",0,0,2992,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,273,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,1050,0,0,0,0,1457,0,1028,0,0,29248,0,0,0,0,0,0,36850
"G3500030","1936","New Mexico","350","Catron","0030","Catron","66","30",0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,16,0,0,1363,0,0,0,0,0,0,1566
"G3500050","1936","New Mexico","350","Chaves","0050","Chaves","66","50",0,0,690,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,325,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,255,0,0,0,0,602,0,200,0,0,3365,0,0,0,0,0,0,6306
"G3500070","1936","New Mexico","350","Colfax","0070","Colfax","66","70",0,0,258,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,228,0,121,0,0,6705,0,0,0,0,0,0,7947
"G3500090","1936","New Mexico","350","Curry","0090","Curry","66","90",0,0,430,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,266,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,0,0,0,0,0,0,34,0,0,927,0,0,0,0,0,0,4914
"G3500110","1936","New Mexico","350","De Baca","0110","De Baca","66","110",0,0,154,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,18,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,590
"G3500130","1936","New Mexico","350","Dona Ana","0130","Dona Ana","66","130",0,0,377,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,965,0,0,0,0,208,0,284,0,0,11773,0,0,0,0,0,0,14244
"G3500150","1936","New Mexico","350","Eddy","0150","Eddy","66","150",0,0,363,0,0,0,0,0,0,0,0,0,0,925,0,0,0,0,0,417,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,0,0,0,0,338,0,110,0,0,2874,0,0,0,0,0,0,6511
"G3500170","1936","New Mexico","350","Grant","0170","Grant","66","170",0,0,455,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,84,0,98,0,0,9497,0,0,0,0,0,0,10602
"G3500190","1936","New Mexico","350","Guadalupe","0190","Guadalupe","66","190",0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,8,0,20,0,0,7923,0,0,0,0,0,0,8146
"G3500210","1936","New Mexico","350","Harding","0210","Harding","66","210",0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,0,0,2175
"G3500230","1936","New Mexico","350","Hidalgo","0230","Hidalgo","66","230",0,0,16,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,42,0,0,0,0,1093,0,0,0,0,0,0,1488
"G3500250","1936","New Mexico","350","Lea","0250","Lea","66","250",0,0,180,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,299,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,67,0,23,0,0,95,0,0,0,0,0,0,1731
"G3500270","1936","New Mexico","350","Lincoln","0270","Lincoln","66","270",0,0,65,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,177,0,0,3398,0,0,0,0,0,0,3901
"G3500290","1936","New Mexico","350","Luna","0290","Luna","66","290",0,0,33,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,311,0,0,0,0,99,0,52,0,0,2175,0,0,0,0,0,0,3028
"G3500310","1936","New Mexico","350","McKinley","0310","Mckinley","66","310",0,0,1352,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,5634,0,0,0,0,0,0,7247
"G3500330","1936","New Mexico","350","Mora","0330","Mora","66","330",0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,336,0,0,0,0,3761,0,0,0,0,0,0,4220
"G3500350","1936","New Mexico","350","Otero","0350","Otero","66","350",0,0,321,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,72,0,135,0,0,2930,0,0,0,0,0,0,4522
"G3500370","1936","New Mexico","350","Quay","0370","Quay","66","370",0,0,121,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,62,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,0,0,0,99,0,76,0,0,2010,0,0,0,0,0,0,4384
"G3500390","1936","New Mexico","350","Rio Arriba","0390","Rio Arriba","66","390",0,0,455,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,15498,0,0,0,0,0,0,16293
"G3500410","1936","New Mexico","350","Roosevelt","0410","Roosevelt","66","410",0,0,248,0,0,0,0,0,0,0,0,0,0,1295,0,0,0,0,0,350,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3016
"G3500430","1936","New Mexico","350","Sandoval","0430","Sandoval","66","430",0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,7585,0,0,0,0,0,0,7841
"G3500450","1936","New Mexico","350","San Juan","0450","San Juan","66","450",0,0,1167,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,392,0,0,0,0,133,0,225,0,0,1200,0,0,0,0,0,0,3422
"G3500470","1936","New Mexico","350","San Miguel","0470","San Miguel","66","470",0,0,217,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,235,0,0,0,0,216,0,187,0,0,19677,0,0,0,0,0,0,21174
"G3500490","1936","New Mexico","350","Santa Fe","0490","Santa Fe","66","490",0,0,336,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,33,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,304,0,0,16372,0,0,0,0,0,0,17841
"G3500510","1936","New Mexico","350","Sierra","0510","Sierra","66","510",0,0,11,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,50,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,10,0,131,0,0,1822,0,0,0,0,0,0,2406
"G3500530","1936","New Mexico","350","Socorro","0530","Socorro","66","530",0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,173,0,67,0,0,5729,0,0,0,0,0,0,6043
"G3500550","1936","New Mexico","350","Taos","0550","Taos","66","550",0,0,73,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,48,0,0,11628,0,0,0,0,0,0,12036
"G3500570","1936","New Mexico","350","Torrance","0570","Torrance","66","570",0,0,177,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,43,0,0,0,0,73,0,0,0,0,5356,0,0,0,0,0,0,6071
"G3500590","1936","New Mexico","350","Union","0590","Union","66","590",0,0,103,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,264,0,0,0,0,0,0,14,0,0,1191,0,0,0,0,0,0,2246
"G3500610","1936","New Mexico","350","Valencia","0610","Valencia","66","610",0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,177,0,14,0,0,14234,0,0,0,0,0,0,15175
"G3600010","1936","New York","360","Albany","0010","Albany","13","10",0,0,1273,0,0,0,0,0,0,455,2699,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,1184,0,0,1222,316,0,0,0,0,331,0,0,800,9510,0,0,0,0,0,0,0,0,2024,0,0,4221,0,213,0,0,6710,0,0,750,0,0,6714,330,7783,0,4371,69065,89,0,0,0,0,0,120228
"G3600030","1936","New York","360","Allegany","0030","Allegany","13","30",0,0,2241,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,361,545,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,0,45,0,2725,0,0,0,0,0,466,0,1241,0,0,3653,77,0,0,0,0,0,13406
"G3600050","1936","New York","360","Bronx","0050","Bronx","13","50",0,0,2717,0,0,0,0,0,0,341,1517,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,1632,240,0,135,508,0,0,0,0,0,0,0,500,592185,0,0,2385,1493,0,0,0,0,3664,0,0,4971,0,70,205,0,4322,0,0,0,0,0,4418,110,13016,0,1809,282979,84,0,0,0,0,0,919501
"G3600070","1936","New York","360","Broome","0070","Broome","13","70",0,0,6015,0,0,0,0,0,0,0,3578,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,1796,276,0,1000,0,0,0,0,0,184,0,0,905,3120,0,0,0,0,0,0,0,0,0,0,0,1057,0,0,116,0,13168,0,0,242,0,0,5736,0,3648,0,0,35026,224,0,0,0,0,0,76249
"G3600090","1936","New York","360","Cattaraugus","0090","Cattaraugus","13","90",0,0,2059,0,0,0,0,0,0,0,2663,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,591,0,0,0,219,0,0,0,0,367,0,0,0,250,0,0,0,144,0,0,0,0,1692,0,0,0,0,59,0,0,3832,0,0,0,0,0,1484,200,1496,0,0,14998,150,0,0,0,0,0,30306
"G3600110","1936","New York","360","Cayuga","0110","Cayuga","13","110",0,0,1433,0,0,0,0,0,0,0,1921,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,312,893,0,544,381,0,0,0,0,888,0,0,0,340,0,0,0,0,0,0,0,0,37,0,0,0,0,0,108,0,2950,0,0,0,0,0,3871,0,1709,0,192,18610,50,0,0,0,0,0,34338
"G3600130","1936","New York","360","Chautauqua","0130","Chautauqua","13","130",0,0,4942,0,0,0,0,0,0,150,3687,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,1069,176,0,0,578,0,0,0,0,216,0,0,530,245,0,0,0,5743,0,0,0,0,409,0,0,616,0,0,150,0,6596,0,0,0,0,0,2265,0,2753,0,524,23320,476,0,0,0,0,0,54652
"G3600150","1936","New York","360","Chemung","0150","Chemung","13","150",0,0,1287,0,0,0,0,0,0,140,2833,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,924,894,0,275,765,0,0,0,0,95,0,0,0,1280,0,0,0,294,0,0,0,0,0,0,0,255,0,12,203,0,7419,0,0,0,0,0,3622,0,2680,0,0,16665,254,0,0,0,0,0,39952
"G3600170","1936","New York","360","Chenango","0170","Chenango","13","170",0,0,1105,0,0,0,0,0,0,0,1860,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,50,0,2375,0,0,0,0,0,381,0,2961,0,0,3284,0,0,0,0,0,0,13479
"G3600190","1936","New York","360","Clinton","0190","Clinton","13","190",0,0,282,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195,0,0,0,0,0,720,0,880,0,0,25351,68,0,0,0,0,0,30098
"G3600210","1936","New York","360","Columbia","0210","Columbia","13","210",0,0,16,0,0,0,0,0,0,150,291,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,60,0,0,0,0,0,282,0,0,2445,0,93,115,0,3046,0,0,0,0,0,257,0,2182,0,2828,5430,53,0,0,0,0,0,18287
"G3600230","1936","New York","360","Cortland","0230","Cortland","13","230",0,0,277,0,0,0,0,0,0,0,1646,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,3658,0,0,0,0,0,1553,0,793,0,0,3721,69,0,0,0,0,0,12996
"G3600250","1936","New York","360","Delaware","0250","Delaware","13","250",0,0,415,0,0,0,0,0,0,0,1225,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,719,0,0,0,0,0,0,0,0,545,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960,0,0,0,0,0,1876,1960,1435,0,203,1510,0,0,0,0,0,0,13973
"G3600270","1936","New York","360","Dutchess","0270","Dutchess","13","270",0,0,1074,0,0,0,0,0,0,595,1560,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,610,0,0,0,0,0,0,0,0,407,0,0,500,2661,0,0,0,0,0,0,0,0,0,0,0,1461,0,0,295,0,3404,0,0,0,0,0,2424,0,7597,0,2475,23997,61,0,0,0,0,0,49271
"G3600290","1936","New York","360","Erie","0290","Erie","13","290",0,0,10103,0,0,0,0,0,0,4707,13334,0,0,0,0,0,0,0,0,0,1388,0,0,0,0,0,1763,2470,0,750,19776,0,0,0,0,0,0,0,3000,21800,0,0,2906,165,0,0,0,0,9447,0,0,17119,0,1100,1498,0,12139,0,0,3554,0,0,16234,4027,16787,0,113,301441,208,0,0,0,0,0,465829
"G3600310","1936","New York","360","Essex","0310","Essex","13","310",0,0,186,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,288,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668,0,0,0,0,0,280,0,1166,0,0,10738,0,0,0,0,0,0,16897
